TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_100.jpg,14,0.461029412,0.54296875,,,0.483088235,0.572265625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,0,0.377205882,0.30859375,,,0.399264706,0.337890625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,1,0.401470588,0.380859375,,,0.423529412,0.41015625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,2,0.341911765,0.34375,,,0.363970588,0.373046875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,3,0.306617647,0.319335938,,,0.328676471,0.348632813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,4,0.299264706,0.389648438,,,0.321323529,0.418945313
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,5,0.280882353,0.337890625,,,0.302941176,0.3671875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,6,0.709558824,0.51953125,,,0.731617647,0.548828125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,7,0.681617647,0.575195313,,,0.703676471,0.604492188
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,8,0.466176471,0.462890625,,,0.488235294,0.4921875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,9,0.311029412,0.377929688,,,0.333088235,0.407226563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,10,0.650735294,0.39453125,,,0.672794118,0.423828125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,11,0.480882353,0.604492188,,,0.502941176,0.633789063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,12,0.307352941,0.286132813,,,0.329411765,0.315429688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,13,0.394852941,0.400390625,,,0.416911765,0.4296875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_101.jpg,14,0.441176471,0.502929688,,,0.463235294,0.532226563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,0,0.377941176,0.296875,,,0.4,0.326171875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,1,0.402941176,0.370117188,,,0.425,0.399414063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,2,0.347058824,0.331054688,,,0.369117647,0.360351563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,3,0.313235294,0.309570313,,,0.335294118,0.338867188
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,4,0.303676471,0.37890625,,,0.325735294,0.408203125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,5,0.286764706,0.325195313,,,0.308823529,0.354492188
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,6,0.703676471,0.515625,,,0.725735294,0.544921875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,7,0.673529412,0.565429688,,,0.695588235,0.594726563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,8,0.463970588,0.446289063,,,0.486029412,0.475585938
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,9,0.319852941,0.366210938,,,0.341911765,0.395507813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,10,0.65,0.38671875,,,0.672058824,0.416015625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,11,0.480147059,0.584960938,,,0.502205882,0.614257813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,12,0.3125,0.27734375,,,0.334558824,0.306640625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,13,0.398529412,0.38671875,,,0.420588235,0.416015625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_102.jpg,14,0.441911765,0.486328125,,,0.463970588,0.515625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,0,0.377205882,0.3125,,,0.399264706,0.341796875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,1,0.401470588,0.388671875,,,0.423529412,0.41796875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,2,0.340441176,0.34765625,,,0.3625,0.376953125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,3,0.304411765,0.32421875,,,0.326470588,0.353515625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,4,0.296323529,0.396484375,,,0.318382353,0.42578125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,5,0.280882353,0.336914063,,,0.302941176,0.366210938
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,6,0.709558824,0.556640625,,,0.731617647,0.5859375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,7,0.680147059,0.607421875,,,0.702205882,0.63671875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,8,0.466176471,0.477539063,,,0.488235294,0.506835938
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,9,0.311029412,0.384765625,,,0.333088235,0.4140625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,10,0.657352941,0.420898438,,,0.679411765,0.450195313
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,11,0.477941176,0.623046875,,,0.5,0.65234375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,12,0.308088235,0.287109375,,,0.330147059,0.31640625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,13,0.391176471,0.408203125,,,0.413235294,0.4375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_103.jpg,14,0.438970588,0.518554688,,,0.461029412,0.547851563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,0,0.397794118,0.318359375,,,0.419852941,0.34765625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,1,0.419117647,0.390625,,,0.441176471,0.419921875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,2,0.363235294,0.34765625,,,0.385294118,0.376953125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,3,0.330147059,0.32421875,,,0.352205882,0.353515625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,4,0.322794118,0.393554688,,,0.344852941,0.422851563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,5,0.308088235,0.340820313,,,0.330147059,0.370117188
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,6,0.706617647,0.533203125,,,0.728676471,0.5625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,7,0.675735294,0.581054688,,,0.697794118,0.610351563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,8,0.475,0.463867188,,,0.497058824,0.493164063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,9,0.338970588,0.3828125,,,0.361029412,0.412109375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,10,0.658088235,0.405273438,,,0.680147059,0.434570313
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,11,0.479411765,0.598632813,,,0.501470588,0.627929688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,12,0.333823529,0.293945313,,,0.355882353,0.323242188
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,13,0.4125,0.405273438,,,0.434558824,0.434570313
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_104.jpg,14,0.448529412,0.500976563,,,0.470588235,0.530273438
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,0,0.377205882,0.333984375,,,0.399264706,0.36328125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,1,0.398529412,0.408203125,,,0.420588235,0.4375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,2,0.336029412,0.377929688,,,0.358088235,0.407226563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,3,0.304411765,0.354492188,,,0.326470588,0.383789063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,4,0.297794118,0.428710938,,,0.319852941,0.458007813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,5,0.276470588,0.375,,,0.298529412,0.404296875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,6,0.725735294,0.529296875,,,0.747794118,0.55859375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,7,0.7,0.584960938,,,0.722058824,0.614257813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,8,0.471323529,0.487304688,,,0.493382353,0.516601563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,9,0.3125,0.412109375,,,0.334558824,0.44140625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,10,0.663970588,0.40234375,,,0.686029412,0.431640625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,11,0.5,0.634765625,,,0.522058824,0.6640625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,12,0.303676471,0.315429688,,,0.325735294,0.344726563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,13,0.392647059,0.4296875,,,0.414705882,0.458984375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_106.jpg,14,0.453676471,0.538085938,,,0.475735294,0.567382813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,0,0.367647059,0.3359375,,,0.389705882,0.365234375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,1,0.396323529,0.41015625,,,0.418382353,0.439453125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,2,0.334558824,0.379882813,,,0.356617647,0.409179688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,3,0.291911765,0.35546875,,,0.313970588,0.384765625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,4,0.293382353,0.431640625,,,0.315441176,0.4609375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,5,0.272058824,0.379882813,,,0.294117647,0.409179688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,6,0.721323529,0.516601563,,,0.743382353,0.545898438
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,7,0.697794118,0.567382813,,,0.719852941,0.596679688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,8,0.469852941,0.486328125,,,0.491911765,0.515625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,9,0.307352941,0.416992188,,,0.329411765,0.446289063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,10,0.660294118,0.392578125,,,0.682352941,0.421875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,11,0.497794118,0.626953125,,,0.519852941,0.65625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,12,0.297794118,0.323242188,,,0.319852941,0.352539063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,13,0.390441176,0.427734375,,,0.4125,0.45703125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_107.jpg,14,0.447058824,0.529296875,,,0.469117647,0.55859375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,0,0.380882353,0.352539063,,,0.402941176,0.381835938
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,1,0.413235294,0.409179688,,,0.435294118,0.438476563
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,2,0.354411765,0.397460938,,,0.376470588,0.426757813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,3,0.322794118,0.385742188,,,0.344852941,0.415039063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,4,0.328676471,0.451171875,,,0.350735294,0.48046875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,5,0.302941176,0.411132813,,,0.325,0.440429688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,6,0.715441176,0.41796875,,,0.7375,0.447265625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,7,0.701470588,0.4765625,,,0.723529412,0.505859375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,8,0.486029412,0.453125,,,0.508088235,0.482421875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,9,0.339705882,0.434570313,,,0.361764706,0.463867188
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,10,0.638235294,0.32421875,,,0.660294118,0.353515625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,11,0.535294118,0.573242188,,,0.557352941,0.602539063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,12,0.314705882,0.35546875,,,0.336764706,0.384765625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,13,0.413970588,0.42578125,,,0.436029412,0.455078125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_108.jpg,14,0.475,0.497070313,,,0.497058824,0.526367188
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,0,0.386764706,0.337890625,,,0.408823529,0.3671875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,1,0.415441176,0.41015625,,,0.4375,0.439453125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,2,0.347058824,0.384765625,,,0.369117647,0.4140625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,3,0.311764706,0.370117188,,,0.333823529,0.399414063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,4,0.311029412,0.443359375,,,0.333088235,0.47265625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,5,0.285294118,0.39453125,,,0.307352941,0.423828125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,6,0.734558824,0.545898438,,,0.752205882,0.575195313
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,7,0.497058824,0.4765625,,,0.519117647,0.505859375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,8,0.325,0.426757813,,,0.347058824,0.456054688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,9,0.679411765,0.366210938,,,0.701470588,0.395507813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,10,0.535294118,0.6171875,,,0.557352941,0.646484375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,11,0.307352941,0.333007813,,,0.329411765,0.362304688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,12,0.413970588,0.427734375,,,0.436029412,0.45703125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_109.jpg,13,0.480147059,0.529296875,,,0.502205882,0.55859375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,0,0.427941176,0.323242188,,,0.45,0.352539063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,1,0.456617647,0.38671875,,,0.478676471,0.416015625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,2,0.397794118,0.364257813,,,0.419852941,0.393554688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,3,0.360294118,0.350585938,,,0.382352941,0.379882813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,4,0.366911765,0.41796875,,,0.388970588,0.447265625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,5,0.344117647,0.370117188,,,0.366176471,0.399414063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,6,0.528676471,0.444335938,,,0.550735294,0.473632813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,7,0.377205882,0.404296875,,,0.399264706,0.43359375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,8,0.691911765,0.341796875,,,0.713970588,0.37109375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,9,0.563970588,0.572265625,,,0.586029412,0.6015625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,10,0.357352941,0.318359375,,,0.379411765,0.34765625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,11,0.452941176,0.404296875,,,0.475,0.43359375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_11.jpg,12,0.511029412,0.486328125,,,0.533088235,0.515625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,0,0.4,0.349609375,,,0.422058824,0.37890625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,1,0.424264706,0.411132813,,,0.446323529,0.440429688
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,2,0.363970588,0.388671875,,,0.386029412,0.41796875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,3,0.334558824,0.375976563,,,0.356617647,0.405273438
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,4,0.336029412,0.4375,,,0.358088235,0.466796875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,5,0.316911765,0.389648438,,,0.338970588,0.418945313
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,6,0.711764706,0.483398438,,,0.733823529,0.512695313
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,7,0.6875,0.53515625,,,0.709558824,0.564453125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,8,0.486764706,0.470703125,,,0.508823529,0.5
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,9,0.349264706,0.421875,,,0.371323529,0.451171875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,10,0.643382353,0.375976563,,,0.665441176,0.405273438
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,11,0.519117647,0.591796875,,,0.541176471,0.62109375
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,12,0.330147059,0.34375,,,0.352205882,0.373046875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,13,0.422058824,0.428710938,,,0.444117647,0.458007813
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_110.jpg,14,0.471323529,0.509765625,,,0.493382353,0.5390625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,0,0.389705882,0.342773438,,,0.411764706,0.372070313
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,1,0.407352941,0.421875,,,0.429411765,0.451171875
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,2,0.349264706,0.375976563,,,0.371323529,0.405273438
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,3,0.313970588,0.344726563,,,0.336029412,0.374023438
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,4,0.302941176,0.416015625,,,0.325,0.4453125
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,5,0.291176471,0.354492188,,,0.313235294,0.383789063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,6,0.688235294,0.60546875,,,0.710294118,0.634765625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,7,0.657352941,0.651367188,,,0.679411765,0.680664063
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,8,0.458823529,0.51171875,,,0.480882353,0.541015625
TRAINING,/home/namhv/M2_internship/object_detection/images/train/egfr_F_R_oly_2X_111.jpg,9,0.319852941,0.405273438,,,0.341911765,0.434570313
