,,
TRAINING,egfr_F_R_oly_2X_117.jpg,"[520.0, 364.0, 557.0, 439.0, 479.0, 410.0, 421.0, 387.0, 420.0, 460.0, 392.0, 404.0, 984.0, 538.0, 945.0, 594.0, 650.0, 509.0, 439.0, 446.0, 890.0, 415.0, 686.0, 645.0, 412.0, 353.0, 551.0, 456.0, 623.0, 549.0]"
TRAINING,egfr_F_R_oly_2X_118.jpg,"[561.0, 363.0, 594.0, 430.0, 515.0, 409.0, 467.0, 394.0, 474.0, 461.0, 439.0, 415.0, 997.0, 503.0, 961.0, 564.0, 686.0, 492.0, 487.0, 446.0, 904.0, 394.0, 727.0, 620.0, 463.0, 359.0, 589.0, 450.0, 661.0, 533.0]"
TRAINING,egfr_F_R_oly_2X_119.jpg,"[564.0, 346.0, 590.0, 432.0, 510.0, 398.0, 451.0, 372.0, 449.0, 447.0, 419.0, 389.0, 1037.0, 555.0, 1004.0, 611.0, 684.0, 509.0, 468.0, 433.0, 948.0, 422.0, 711.0, 659.0, 442.0, 333.0, 578.0, 450.0, 654.0, 555.0]"
TRAINING,egfr_F_R_oly_2X_12.jpg,"[584.0, 353.0, 623.0, 426.0, 542.0, 395.0, 490.0, 379.0, 494.0, 448.0, 461.0, 397.0, 1042.0, 504.0, 1007.0, 563.0, 715.0, 490.0, 510.0, 434.0, 951.0, 390.0, 759.0, 624.0, 487.0, 346.0, 617.0, 442.0, 690.0, 530.0]"
TRAINING,egfr_F_R_oly_2X_121.jpg,"[547.0, 345.0, 580.0, 423.0, 500.0, 392.0, 443.0, 365.0, 440.0, 444.0, 416.0, 388.0, 1006.0, 558.0, 966.0, 614.0, 670.0, 505.0, 460.0, 427.0, 921.0, 424.0, 703.0, 652.0, 429.0, 327.0, 564.0, 444.0, 639.0, 549.0]"
TRAINING,egfr_F_R_oly_2X_122.jpg,"[587.0, 337.0, 609.0, 412.0, 541.0, 383.0, 487.0, 359.0, 484.0, 429.0, 460.0, 380.0, 1011.0, 525.0, 978.0, 579.0, 697.0, 484.0, 506.0, 417.0, 928.0, 407.0, 728.0, 618.0, 479.0, 324.0, 602.0, 429.0, 670.0, 522.0]"
TRAINING,egfr_F_R_oly_2X_123.jpg,"[550.0, 321.0, 585.0, 397.0, 505.0, 369.0, 446.0, 346.0, 446.0, 420.0, 417.0, 366.0, 1018.0, 505.0, 982.0, 562.0, 679.0, 473.0, 467.0, 403.0, 931.0, 378.0, 711.0, 619.0, 430.0, 308.0, 575.0, 417.0, 647.0, 516.0]"
TRAINING,egfr_F_R_oly_2X_124.jpg,"[543.0, 360.0, 576.0, 442.0, 498.0, 405.0, 438.0, 379.0, 436.0, 458.0, 410.0, 401.0, 993.0, 560.0, 957.0, 615.0, 669.0, 519.0, 456.0, 440.0, 907.0, 434.0, 697.0, 658.0, 437.0, 344.0, 565.0, 460.0, 641.0, 563.0]"
TRAINING,egfr_F_R_oly_2X_125.jpg,"[552.0, 340.0, 575.0, 419.0, 498.0, 387.0, 441.0, 357.0, 439.0, 433.0, 413.0, 381.0, 987.0, 556.0, 951.0, 611.0, 656.0, 499.0, 459.0, 419.0, 905.0, 428.0, 688.0, 645.0, 434.0, 324.0, 568.0, 441.0, 627.0, 541.0]"
TRAINING,egfr_F_R_oly_2X_13.jpg,"[579.0, 344.0, 621.0, 419.0, 529.0, 387.0, 478.0, 368.0, 481.0, 443.0, 447.0, 391.0, 1049.0, 519.0, 1015.0, 578.0, 712.0, 490.0, 498.0, 430.0, 959.0, 396.0, 750.0, 636.0, 483.0, 334.0, 611.0, 438.0, 686.0, 533.0]"
TRAINING,egfr_F_R_oly_2X_14.jpg,"[567.0, 330.0, 607.0, 407.0, 518.0, 376.0, 458.0, 358.0, 467.0, 435.0, 429.0, 381.0, 1064.0, 501.0, 1026.0, 562.0, 708.0, 478.0, 482.0, 422.0, 961.0, 375.0, 753.0, 623.0, 463.0, 323.0, 601.0, 426.0, 680.0, 523.0]"
TRAINING,egfr_F_R_oly_2X_15.jpg,"[572.0, 331.0, 613.0, 398.0, 531.0, 373.0, 482.0, 355.0, 492.0, 430.0, 459.0, 382.0, 1029.0, 463.0, 999.0, 522.0, 706.0, 459.0, 506.0, 413.0, 926.0, 351.0, 753.0, 590.0, 490.0, 329.0, 609.0, 417.0, 681.0, 498.0]"
TRAINING,egfr_F_R_oly_2X_16.jpg,"[585.0, 313.0, 628.0, 394.0, 541.0, 363.0, 479.0, 340.0, 484.0, 422.0, 448.0, 365.0, 1081.0, 485.0, 1052.0, 547.0, 733.0, 470.0, 503.0, 407.0, 984.0, 361.0, 786.0, 620.0, 480.0, 307.0, 620.0, 413.0, 707.0, 519.0]"
TRAINING,egfr_F_R_oly_2X_17.jpg,"[590.0, 316.0, 623.0, 390.0, 543.0, 357.0, 499.0, 339.0, 498.0, 406.0, 471.0, 356.0, 1023.0, 502.0, 987.0, 551.0, 706.0, 457.0, 514.0, 394.0, 943.0, 382.0, 745.0, 589.0, 500.0, 305.0, 618.0, 408.0, 682.0, 494.0]"
TRAINING,egfr_F_R_oly_2X_18.jpg,"[590.0, 315.0, 632.0, 390.0, 550.0, 362.0, 490.0, 341.0, 495.0, 413.0, 461.0, 361.0, 1068.0, 492.0, 1034.0, 550.0, 731.0, 462.0, 510.0, 401.0, 978.0, 368.0, 776.0, 604.0, 471.0, 304.0, 623.0, 409.0, 705.0, 509.0]"
TRAINING,egfr_F_R_oly_2X_19.jpg,"[613.0, 299.0, 631.0, 382.0, 557.0, 329.0, 511.0, 296.0, 498.0, 370.0, 478.0, 309.0, 1018.0, 583.0, 971.0, 627.0, 702.0, 473.0, 516.0, 360.0, 955.0, 439.0, 699.0, 614.0, 522.0, 267.0, 618.0, 397.0, 664.0, 509.0]"
TRAINING,egfr_F_R_oly_2X_20.jpg,"[563.0, 290.0, 586.0, 367.0, 515.0, 323.0, 468.0, 289.0, 451.0, 358.0, 435.0, 303.0, 947.0, 572.0, 909.0, 611.0, 651.0, 456.0, 472.0, 347.0, 888.0, 429.0, 647.0, 592.0, 482.0, 260.0, 570.0, 383.0, 612.0, 487.0]"
TRAINING,egfr_F_R_oly_2X_21.jpg,"[567.0, 311.0, 613.0, 383.0, 522.0, 359.0, 463.0, 343.0, 472.0, 417.0, 434.0, 364.0, 1077.0, 461.0, 1049.0, 519.0, 723.0, 455.0, 487.0, 401.0, 968.0, 340.0, 770.0, 599.0, 466.0, 306.0, 607.0, 405.0, 694.0, 503.0]"
TRAINING,egfr_F_R_oly_2X_22.jpg,"[598.0, 383.0, 642.0, 449.0, 559.0, 424.0, 511.0, 410.0, 519.0, 477.0, 488.0, 430.0, 1048.0, 509.0, 1018.0, 564.0, 728.0, 505.0, 535.0, 461.0, 936.0, 398.0, 778.0, 629.0, 513.0, 380.0, 635.0, 466.0, 709.0, 546.0]"
TRAINING,egfr_F_R_oly_2X_23.jpg,"[556.0, 325.0, 595.0, 396.0, 511.0, 367.0, 456.0, 347.0, 460.0, 419.0, 434.0, 370.0, 1011.0, 486.0, 978.0, 541.0, 685.0, 464.0, 480.0, 407.0, 918.0, 368.0, 731.0, 600.0, 458.0, 314.0, 588.0, 415.0, 656.0, 504.0]"
TRAINING,egfr_F_R_oly_2X_24.jpg,"[548.0, 326.0, 597.0, 396.0, 508.0, 367.0, 458.0, 347.0, 462.0, 422.0, 430.0, 373.0, 1026.0, 478.0, 992.0, 538.0, 687.0, 463.0, 478.0, 409.0, 927.0, 358.0, 731.0, 603.0, 458.0, 314.0, 589.0, 415.0, 661.0, 503.0]"
TRAINING,egfr_F_R_oly_2X_26.jpg,"[559.0, 315.0, 599.0, 391.0, 506.0, 359.0, 458.0, 340.0, 460.0, 416.0, 433.0, 358.0, 1031.0, 495.0, 988.0, 554.0, 689.0, 462.0, 478.0, 398.0, 930.0, 365.0, 730.0, 606.0, 466.0, 306.0, 590.0, 412.0, 662.0, 508.0]"
TRAINING,egfr_F_R_oly_2X_27.jpg,"[568.0, 332.0, 613.0, 407.0, 523.0, 378.0, 465.0, 357.0, 471.0, 434.0, 440.0, 382.0, 1058.0, 496.0, 1028.0, 558.0, 712.0, 478.0, 493.0, 420.0, 964.0, 377.0, 762.0, 622.0, 469.0, 326.0, 606.0, 427.0, 687.0, 524.0]"
TRAINING,egfr_F_R_oly_2X_3.jpg,"[550.0, 332.0, 594.0, 403.0, 514.0, 378.0, 450.0, 356.0, 458.0, 432.0, 425.0, 380.0, 1040.0, 490.0, 1009.0, 546.0, 696.0, 474.0, 476.0, 415.0, 933.0, 371.0, 738.0, 610.0, 405.0, 318.0, 589.0, 422.0, 674.0, 521.0]"
TRAINING,egfr_F_R_oly_2X_30.jpg,"[538.0, 319.0, 578.0, 396.0, 494.0, 369.0, 431.0, 349.0, 438.0, 425.0, 404.0, 371.0, 1026.0, 492.0, 992.0, 553.0, 681.0, 468.0, 453.0, 409.0, 928.0, 368.0, 726.0, 613.0, 439.0, 315.0, 570.0, 417.0, 658.0, 516.0]"
TRAINING,egfr_F_R_oly_2X_31.jpg,"[595.0, 299.0, 635.0, 373.0, 553.0, 343.0, 497.0, 321.0, 499.0, 398.0, 471.0, 343.0, 1061.0, 471.0, 1027.0, 527.0, 727.0, 443.0, 515.0, 382.0, 965.0, 348.0, 772.0, 588.0, 500.0, 287.0, 626.0, 392.0, 702.0, 489.0]"
TRAINING,egfr_F_R_oly_2X_33.jpg,"[552.0, 336.0, 594.0, 407.0, 512.0, 379.0, 460.0, 358.0, 461.0, 428.0, 430.0, 376.0, 1000.0, 507.0, 974.0, 563.0, 686.0, 477.0, 473.0, 415.0, 914.0, 388.0, 719.0, 608.0, 461.0, 325.0, 584.0, 425.0, 659.0, 518.0]"
TRAINING,egfr_F_R_oly_2X_34.jpg,"[536.0, 348.0, 576.0, 419.0, 497.0, 395.0, 434.0, 376.0, 442.0, 449.0, 418.0, 398.0, 1014.0, 503.0, 981.0, 563.0, 675.0, 488.0, 460.0, 433.0, 918.0, 386.0, 726.0, 627.0, 437.0, 342.0, 571.0, 437.0, 651.0, 530.0]"
TRAINING,egfr_F_R_oly_2X_35.jpg,"[581.0, 331.0, 619.0, 411.0, 536.0, 386.0, 479.0, 360.0, 482.0, 444.0, 450.0, 388.0, 1065.0, 486.0, 1034.0, 550.0, 721.0, 480.0, 498.0, 426.0, 959.0, 371.0, 770.0, 624.0, 479.0, 330.0, 612.0, 428.0, 698.0, 526.0]"
TRAINING,egfr_F_R_oly_2X_37.jpg,"[555.0, 310.0, 598.0, 382.0, 509.0, 353.0, 458.0, 328.0, 461.0, 406.0, 425.0, 348.0, 1016.0, 483.0, 980.0, 539.0, 688.0, 451.0, 478.0, 389.0, 923.0, 361.0, 725.0, 590.0, 461.0, 298.0, 590.0, 402.0, 662.0, 493.0]"
TRAINING,egfr_F_R_oly_2X_39.jpg,"[553.0, 343.0, 592.0, 418.0, 500.0, 386.0, 449.0, 367.0, 453.0, 447.0, 419.0, 390.0, 1042.0, 526.0, 1005.0, 576.0, 688.0, 493.0, 471.0, 428.0, 942.0, 396.0, 740.0, 639.0, 454.0, 330.0, 583.0, 435.0, 669.0, 540.0]"
TRAINING,egfr_F_R_oly_2X_4.jpg,"[548.0, 328.0, 588.0, 392.0, 510.0, 368.0, 462.0, 357.0, 466.0, 421.0, 432.0, 372.0, 989.0, 468.0, 957.0, 523.0, 669.0, 452.0, 480.0, 406.0, 889.0, 353.0, 711.0, 579.0, 454.0, 323.0, 581.0, 411.0, 647.0, 491.0]"
TRAINING,egfr_F_R_oly_2X_40.jpg,"[581.0, 294.0, 611.0, 378.0, 528.0, 328.0, 475.0, 296.0, 464.0, 370.0, 444.0, 315.0, 1020.0, 572.0, 974.0, 620.0, 685.0, 468.0, 483.0, 362.0, 953.0, 425.0, 698.0, 619.0, 484.0, 261.0, 596.0, 396.0, 644.0, 505.0]"
TRAINING,egfr_F_R_oly_2X_42.jpg,"[572.0, 265.0, 617.0, 343.0, 529.0, 312.0, 470.0, 293.0, 478.0, 370.0, 444.0, 315.0, 1061.0, 423.0, 1028.0, 483.0, 718.0, 412.0, 497.0, 354.0, 961.0, 306.0, 763.0, 552.0, 474.0, 257.0, 611.0, 360.0, 697.0, 459.0]"
TRAINING,egfr_F_R_oly_2X_44.jpg,"[553.0, 348.0, 599.0, 415.0, 511.0, 389.0, 461.0, 375.0, 473.0, 445.0, 432.0, 397.0, 1021.0, 480.0, 990.0, 543.0, 694.0, 478.0, 491.0, 427.0, 923.0, 373.0, 743.0, 609.0, 465.0, 341.0, 592.0, 433.0, 672.0, 522.0]"
TRAINING,egfr_F_R_oly_2X_46.jpg,"[559.0, 359.0, 598.0, 426.0, 513.0, 398.0, 463.0, 382.0, 465.0, 453.0, 433.0, 402.0, 1028.0, 508.0, 991.0, 569.0, 688.0, 494.0, 484.0, 439.0, 930.0, 392.0, 734.0, 634.0, 456.0, 351.0, 592.0, 444.0, 666.0, 540.0]"
TRAINING,egfr_F_R_oly_2X_48.jpg,"[562.0, 325.0, 603.0, 399.0, 518.0, 371.0, 467.0, 350.0, 469.0, 428.0, 430.0, 373.0, 1052.0, 502.0, 1019.0, 563.0, 705.0, 477.0, 483.0, 410.0, 953.0, 377.0, 742.0, 621.0, 466.0, 312.0, 592.0, 419.0, 676.0, 520.0]"
TRAINING,egfr_F_R_oly_2X_49.jpg,"[570.0, 336.0, 611.0, 404.0, 529.0, 382.0, 475.0, 359.0, 485.0, 432.0, 449.0, 381.0, 1022.0, 482.0, 990.0, 538.0, 701.0, 464.0, 500.0, 416.0, 921.0, 365.0, 738.0, 598.0, 482.0, 332.0, 603.0, 418.0, 677.0, 509.0]"
TRAINING,egfr_F_R_oly_2X_5.jpg,"[541.0, 329.0, 583.0, 398.0, 498.0, 371.0, 448.0, 354.0, 453.0, 427.0, 422.0, 374.0, 1001.0, 484.0, 970.0, 543.0, 681.0, 471.0, 465.0, 410.0, 904.0, 368.0, 717.0, 607.0, 448.0, 322.0, 575.0, 418.0, 655.0, 516.0]"
TRAINING,egfr_F_R_oly_2X_51.jpg,"[575.0, 357.0, 627.0, 429.0, 538.0, 403.0, 479.0, 391.0, 491.0, 463.0, 455.0, 414.0, 1049.0, 493.0, 1021.0, 557.0, 717.0, 491.0, 504.0, 445.0, 951.0, 379.0, 770.0, 629.0, 484.0, 351.0, 620.0, 447.0, 700.0, 541.0]"
TRAINING,egfr_F_R_oly_2X_52.jpg,"[577.0, 333.0, 625.0, 402.0, 531.0, 376.0, 480.0, 361.0, 491.0, 439.0, 456.0, 385.0, 1077.0, 467.0, 1049.0, 534.0, 735.0, 470.0, 505.0, 423.0, 975.0, 353.0, 784.0, 610.0, 482.0, 327.0, 618.0, 422.0, 709.0, 516.0]"
TRAINING,egfr_F_R_oly_2X_53.jpg,"[561.0, 333.0, 609.0, 407.0, 518.0, 383.0, 464.0, 366.0, 470.0, 439.0, 434.0, 389.0, 1040.0, 476.0, 1009.0, 534.0, 714.0, 471.0, 483.0, 423.0, 933.0, 357.0, 755.0, 612.0, 462.0, 331.0, 600.0, 427.0, 687.0, 523.0]"
TRAINING,egfr_F_R_oly_2X_55.jpg,"[563.0, 376.0, 605.0, 449.0, 517.0, 423.0, 463.0, 400.0, 468.0, 478.0, 430.0, 423.0, 1045.0, 543.0, 1010.0, 604.0, 704.0, 519.0, 485.0, 463.0, 946.0, 418.0, 752.0, 660.0, 464.0, 368.0, 595.0, 470.0, 679.0, 566.0]"
TRAINING,egfr_F_R_oly_2X_56.jpg,"[593.0, 324.0, 632.0, 393.0, 550.0, 368.0, 492.0, 349.0, 499.0, 422.0, 470.0, 377.0, 1058.0, 473.0, 1026.0, 531.0, 725.0, 457.0, 515.0, 408.0, 955.0, 356.0, 777.0, 590.0, 500.0, 318.0, 625.0, 411.0, 701.0, 500.0]"
TRAINING,egfr_F_R_oly_2X_57.jpg,"[567.0, 317.0, 612.0, 385.0, 533.0, 367.0, 481.0, 352.0, 493.0, 420.0, 456.0, 375.0, 1027.0, 469.0, 981.0, 526.0, 709.0, 446.0, 509.0, 402.0, 940.0, 340.0, 744.0, 574.0, 478.0, 320.0, 604.0, 403.0, 684.0, 487.0]"
TRAINING,egfr_F_R_oly_2X_58.jpg,"[598.0, 333.0, 639.0, 404.0, 553.0, 378.0, 502.0, 358.0, 511.0, 426.0, 483.0, 379.0, 1048.0, 493.0, 1016.0, 548.0, 730.0, 470.0, 527.0, 412.0, 957.0, 375.0, 772.0, 598.0, 507.0, 329.0, 634.0, 422.0, 702.0, 510.0]"
TRAINING,egfr_F_R_oly_2X_59.jpg,"[577.0, 343.0, 614.0, 415.0, 536.0, 391.0, 481.0, 375.0, 486.0, 443.0, 453.0, 393.0, 1026.0, 493.0, 994.0, 547.0, 701.0, 478.0, 507.0, 426.0, 932.0, 373.0, 748.0, 615.0, 485.0, 341.0, 609.0, 430.0, 681.0, 522.0]"
TRAINING,egfr_F_R_oly_2X_6.jpg,"[531.0, 316.0, 564.0, 385.0, 484.0, 362.0, 429.0, 344.0, 438.0, 413.0, 403.0, 365.0, 983.0, 456.0, 951.0, 515.0, 656.0, 447.0, 451.0, 399.0, 879.0, 344.0, 708.0, 580.0, 429.0, 312.0, 558.0, 404.0, 634.0, 489.0]"
TRAINING,egfr_F_R_oly_2X_60.jpg,"[585.0, 320.0, 634.0, 394.0, 536.0, 370.0, 486.0, 353.0, 493.0, 427.0, 458.0, 371.0, 1079.0, 478.0, 1046.0, 535.0, 738.0, 464.0, 510.0, 412.0, 983.0, 357.0, 788.0, 609.0, 490.0, 317.0, 624.0, 416.0, 708.0, 508.0]"
TRAINING,egfr_F_R_oly_2X_61.jpg,"[587.0, 336.0, 635.0, 402.0, 543.0, 377.0, 491.0, 366.0, 497.0, 436.0, 465.0, 388.0, 1074.0, 476.0, 1044.0, 535.0, 741.0, 465.0, 516.0, 420.0, 981.0, 360.0, 788.0, 604.0, 489.0, 331.0, 628.0, 421.0, 714.0, 510.0]"
TRAINING,egfr_F_R_oly_2X_62.jpg,"[553.0, 312.0, 594.0, 381.0, 518.0, 356.0, 464.0, 343.0, 469.0, 407.0, 433.0, 359.0, 1012.0, 463.0, 979.0, 522.0, 684.0, 447.0, 483.0, 395.0, 920.0, 349.0, 736.0, 582.0, 464.0, 308.0, 589.0, 400.0, 660.0, 488.0]"
TRAINING,egfr_F_R_oly_2X_63.jpg,"[546.0, 325.0, 591.0, 401.0, 501.0, 367.0, 448.0, 345.0, 446.0, 421.0, 414.0, 367.0, 1039.0, 505.0, 1002.0, 561.0, 691.0, 476.0, 467.0, 407.0, 940.0, 375.0, 734.0, 624.0, 450.0, 309.0, 582.0, 420.0, 660.0, 524.0]"
TRAINING,egfr_F_R_oly_2X_65.jpg,"[595.0, 338.0, 625.0, 404.0, 554.0, 381.0, 504.0, 362.0, 506.0, 431.0, 477.0, 382.0, 1033.0, 485.0, 997.0, 539.0, 715.0, 467.0, 521.0, 415.0, 936.0, 369.0, 765.0, 598.0, 495.0, 330.0, 619.0, 422.0, 695.0, 508.0]"
TRAINING,egfr_F_R_oly_2X_66.jpg,"[532.0, 325.0, 581.0, 397.0, 482.0, 367.0, 435.0, 353.0, 405.0, 374.0, 436.0, 426.0, 1026.0, 473.0, 993.0, 539.0, 675.0, 465.0, 459.0, 410.0, 922.0, 356.0, 730.0, 608.0, 436.0, 318.0, 568.0, 414.0, 653.0, 510.0]"
TRAINING,egfr_F_R_oly_2X_68.jpg,"[533.0, 327.0, 580.0, 401.0, 492.0, 374.0, 423.0, 360.0, 440.0, 432.0, 411.0, 382.0, 1025.0, 478.0, 994.0, 538.0, 683.0, 470.0, 457.0, 415.0, 925.0, 359.0, 736.0, 612.0, 431.0, 323.0, 572.0, 419.0, 658.0, 517.0]"
TRAINING,egfr_F_R_oly_2X_69.jpg,"[541.0, 330.0, 586.0, 397.0, 498.0, 371.0, 448.0, 354.0, 453.0, 424.0, 426.0, 377.0, 1022.0, 476.0, 988.0, 536.0, 681.0, 463.0, 471.0, 411.0, 921.0, 355.0, 736.0, 601.0, 441.0, 320.0, 579.0, 416.0, 658.0, 510.0]"
TRAINING,egfr_F_R_oly_2X_7.jpg,"[537.0, 329.0, 574.0, 397.0, 493.0, 366.0, 439.0, 350.0, 444.0, 420.0, 414.0, 368.0, 993.0, 482.0, 962.0, 537.0, 670.0, 468.0, 461.0, 404.0, 894.0, 365.0, 714.0, 596.0, 447.0, 315.0, 568.0, 415.0, 650.0, 508.0]"
TRAINING,egfr_F_R_oly_2X_70.jpg,"[571.0, 323.0, 612.0, 390.0, 526.0, 365.0, 464.0, 347.0, 480.0, 422.0, 442.0, 369.0, 1039.0, 471.0, 999.0, 531.0, 700.0, 455.0, 499.0, 404.0, 941.0, 355.0, 755.0, 594.0, 470.0, 316.0, 604.0, 410.0, 681.0, 498.0]"
TRAINING,egfr_F_R_oly_2X_72.jpg,"[512.0, 352.0, 552.0, 428.0, 468.0, 401.0, 411.0, 379.0, 419.0, 459.0, 384.0, 405.0, 1002.0, 495.0, 973.0, 557.0, 652.0, 496.0, 435.0, 441.0, 901.0, 381.0, 709.0, 641.0, 412.0, 344.0, 546.0, 447.0, 626.0, 543.0]"
TRAINING,egfr_F_R_oly_2X_73.jpg,"[507.0, 371.0, 551.0, 446.0, 464.0, 417.0, 405.0, 399.0, 408.0, 475.0, 370.0, 422.0, 1009.0, 528.0, 975.0, 591.0, 641.0, 512.0, 426.0, 460.0, 900.0, 405.0, 709.0, 662.0, 403.0, 366.0, 542.0, 465.0, 627.0, 561.0]"
TRAINING,egfr_F_R_oly_2X_75.jpg,"[566.0, 324.0, 580.0, 409.0, 517.0, 352.0, 468.0, 310.0, 447.0, 385.0, 436.0, 321.0, 944.0, 660.0, 890.0, 700.0, 644.0, 510.0, 472.0, 375.0, 906.0, 513.0, 629.0, 655.0, 485.0, 278.0, 567.0, 422.0, 602.0, 539.0]"
TRAINING,egfr_F_R_oly_2X_76.jpg,"[515.0, 360.0, 552.0, 431.0, 465.0, 403.0, 418.0, 383.0, 421.0, 462.0, 395.0, 405.0, 989.0, 524.0, 957.0, 584.0, 650.0, 500.0, 436.0, 442.0, 890.0, 404.0, 699.0, 643.0, 425.0, 350.0, 548.0, 449.0, 626.0, 546.0]"
